sms_content,is_phishing,dataset_source,has_url,has_email,has_phone_number,url_string,domain,tld,subdomain,is_ip_address_url,redirected_url,url_subcategory,domain_age_days,domain_registrar,sender,sender_type,brand,message_category,sms_length,num_special_chars,num_digits,num_all_caps_words,phishing_keywords_count,sms_content_cleaned_for_nlp
"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,63,7,0,0,0,oops mums somerset bit far back tomo see soon x
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,127,5,1,0,3,board working fine issue overheating also reslove still software inst pending come around clock
No. She's currently in scotland for that.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,38,3,0,0,0,shes currently scotland
"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,88,8,14,0,1,latest nokia mobile ipod mp player £ proze guaranteed reply win norcorp ltd£mtmsgrcvd
You dont know you jabo me abi.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,29,1,0,0,1,dont know jabo abi
Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,98,6,16,0,3,hard live chat pmin choose girl connect live call cheap chat uks biggest live service
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,110,10,2,0,0,nice line said broken heart plz dont cum times infront wise trust u good
Tension ah?what machi?any problem?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,31,3,0,0,2,tension ahwhat machiany problem
"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,51,9,0,0,0,lol grins im babe thanks thinking
Send me your resume:-),0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,19,3,0,0,0,send resume
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,114,3,28,0,3,free ringtone text first poly text get true tone help st free tones x£pw e£nd txt stop
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,84,2,0,0,0,carlos pick ill swing usf little bit
"Call me. I m unable to cal. Lets meet bhaskar, and deep",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,52,3,0,0,1,call unable cal lets meet bhaskar deep
Ugh it I'm resubbing to eve,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,26,1,0,0,0,ugh im resubbing eve
I'm stuck in da middle of da row on da right hand side of da lt...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,62,4,0,0,0,im stuck da middle da row da right hand side da lt
So do you have samus shoulders yet,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,34,0,0,0,0,samus shoulders yet
Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,103,4,0,0,0,engalnd telly decided wont let watch mia elliot kissing damn
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,95,3,19,0,6,great news call freefone claim guaranteed £ cash £ gift speak live operator
I'm serious. You are in the money base,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,36,2,0,0,1,im serious money base
"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,135,3,0,0,1,k roommate also wants dubsack another friend may also want plan bringing extra ill tell know sure
"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,145,8,0,0,0,motivate behind every darkness shining light waiting find behind every best friend always trust love bslvyl
I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,320,9,1,0,2,wondering would okay call uncle john let know things nigeria r ltgt dollars years sent know strain plan pay back every dime gives every dime expect anything practical something like
Bloomberg -Message center +447797706008 Why wait? Apply for your future http://careers. bloomberg.com,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,68,8,12,0,2,bloomberg message center wait apply future bloombergcom
K..k..i'm also fine:)when will you complete the course? Then u can come here and search for job�,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,88,8,0,0,1,kkim also finewhen complete course u come search job�
For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,140,36,0,0,1,first time history need comfort luxury sold price india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt
"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,48,4,1,0,0,boy late home father power frndship
"Alright, see you in a bit",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,1,0,0,0,alright see bit
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,106,11,25,0,2,bears pic nick tom pete dick fact types try gay chat photo upload call pmin stop texts call
"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit ",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,133,3,0,0,0,shit wasnt surprised went spent evening french guy met town fooled around bit
Yup�its ok..,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,10,2,0,0,0,yup�its ok
Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,95,2,8,0,1,reply win £ weekly professional sport tiger woods play send stop end service
S s..first time..dhoni rocks...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,7,0,0,1,sfirst timedhoni rocks
Yup song bro. No creative. Neva test quality. He said check review online.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,70,4,0,0,0,yup song bro creative neva test quality said check review online
She's borderline but yeah whatever.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,33,2,0,0,2,shes borderline yeah whatever
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,81,9,28,0,3,ur cashbalance currently pounds maximize ur cashin send cash pmsg cc hgsuitelands rowwjhl
"Sorry, I'll call later..have an urgent meeting..",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,6,0,0,2,sorry ill call laterhave urgent meeting
Your brother is a genius,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,0,0,0,0,brother genius
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,95,3,19,0,6,great news call freefone claim guaranteed £ cash £ gift speak live operator
"Watching cartoon, listening music ; at evening, have to go temple..",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,61,5,0,0,0,watching cartoon listening music evening go temple
"Congrats 2 mobile 3G Videophones R yours. call 09063458120 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. ",1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,115,6,13,0,3,congrats mobile g videophones r call videochat wid ur mates play java games dload polyph music noline rentl
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,82,6,0,0,0,eh ur laptop got stock lei say mon muz come take look c got
I don't know but I'm raping dudes at poker,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,40,2,0,0,2,dont know im raping dudes poker
MORE THAN 60% UNITS SOLD in first 3 DAYS!!Unitech offers 2/3 bhk in sec 70 grgn@ 5250 psf!!1.5 YRS INTEREST FREE SCHEME.Call Agni 9212255555 to avail discounts,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,117,9,23,0,4,units sold first daysunitech offers bhk sec grgn psf yrs interest free schemecall agni avail discounts
Guess he wants alone time. We could just show up and watch when they do..,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,70,3,0,0,0,guess wants alone time could show watch
God bless.get good sleep my dear...i will pray!,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,5,0,0,0,god blessget good sleep deari pray
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,122,9,0,0,0,chinatown got porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin
"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Ileave this topic for now.",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,106,5,0,0,1,im gon na home soon dont want talk stuff anymore tonight k ileave topic
I am in bus on the way to calicut,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,33,0,0,0,0,bus way calicut
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,137,2,13,0,4,mobile months u r entitled update latest colour mobiles camera free call mobile update co free
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . .",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,198,27,0,0,1,storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone
I'm working technical support :)voice process.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,4,0,0,2,im working technical support voice process
Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,97,1,0,0,0,pls clarify back open return ticket preponed go back kerala
Pls convey my birthday wishes to Nimya.. Today is her birthday,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,60,2,0,0,0,pls convey birthday wishes nimya today birthday
Horrible bf... I now v hungry...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,26,6,0,0,1,horrible bf v hungry
Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,84,3,1,0,0,hello damn christmas thing think decided keep mp doesnt work
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,111,1,0,0,0,released vday shirts u put makes bottom half naked instead white underwear
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid and doesn't like selling without me there and I can't be up there til late tonight",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,168,7,0,0,1,guy kadeem hasnt selling since break know one guy hes paranoid doesnt like selling without cant til late tonight
Hey what's up charles sorry about the late reply.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,47,2,0,0,0,hey whats charles sorry late reply
Oh ok i didnt know what you meant. Yep i am baby jontin,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,54,1,0,0,1,oh ok didnt know meant yep baby jontin
I'm meeting Darren...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,17,4,0,0,0,im meeting darren
I wanna watch that movie,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,0,0,0,0,wan na watch movie
K.k:)advance happy pongal.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,22,4,0,0,1,kkadvance happy pongal
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Re-Activate call customer care for help 07068796424 now.",1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,134,6,11,0,9,atm blockdear customer due system upgrade atm card deactivated reactivate call customer care help
Jus finished avatar nigro,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,25,0,0,0,0,jus finished avatar nigro
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,132,4,0,0,0,dog must always wait till end day word run time cell already
I finished my lunch already. U wake up already?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,45,2,0,0,0,finished lunch already u wake already
"Omw back to tampa from west palm, you hear what happened?",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,55,2,0,0,1,omw back tampa west palm hear happened
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,118,6,24,0,6,hi mailbox messaging sms alert matches please call back retrieve messages matches ccpmin
	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,72,13,13,0,0,lyricalladief inviting friend reply yes see stop send stop frnd
I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,95,8,2,0,2,forgot ask ü smth theres card da present lei ü want write smth sign
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,88,4,1,0,1,gr see message r u leaving congrats dear school wat r ur plans
How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,123,1,0,0,0,come takes little time child afraid dark become teenager wants stay night
Nvm take ur time.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,16,1,0,0,0,nvm take ur time
Lmao ok I wont be needing u to do my hair anymore.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,49,1,0,0,0,lmao ok wont needing u hair anymore
Now GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,50,11,12,0,1,get rid offcockroachtermitebedbugratsany pestbest deals inpestcontrolserviceschemicalherbalodorlessdialnask
ILL B DOWN SOON,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,15,0,0,0,0,ill b soon
Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,140,30,9,0,0,send ur friends receive something ur voice speaking expression childish naughty sentiment rowdy ful attitude romantic shy attractive funny ltgt irritating ltgt lovable reply
How much r ü willing to pay?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,1,0,0,0,much r ü willing pay
08714712388 between 10am-7pm Cost 10p,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,12,1,16,0,0,ampm cost p
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,118,3,20,0,4,winner u specially selected receive £ cash holiday flights inc speak live operator claim
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,109,4,0,0,0,hey cutie goes wales kinda ok like hills shit still avent killed
I cant pick the phone right now. I will call u later,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,51,1,0,0,3,cant pick phone right call u later
I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,113,5,0,0,1,dont file bagi work called mei tell find anything room
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,114,3,11,0,1,days euro kickoff u kept informed latest news results daily unsubscribe send get euro stop
Mm that time you dont like fun,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,30,0,0,0,0,mm time dont like fun
Wat time r ü going to xin's hostel?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,33,2,0,0,0,wat time r ü going xins hostel
Gibbs unsold.mike hussey,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,23,1,0,0,0,gibbs unsoldmike hussey
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,138,11,0,0,1,height recycling read twice people spend time earning money money spent spending time good morning keep smiling
"Sorry, I'll call later..hope u knw..",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,30,6,0,0,1,sorry ill call laterhope u knw
U predict wat time U'll finish buying?,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,36,2,0,0,0,u predict wat time ull finish buying
"	SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,92,15,8,0,1,sms ac blind date u rodds aberdeen united kingdom check sms acwicmbcktzr blind dates send hide
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,118,3,0,0,1,yeah think usual guys still passed last night get ahold anybody let know ill throw
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,112,1,0,0,0,mean come chase stated watch many movies want
Anything lor but toa payoh got place 2 walk meh...,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,45,3,1,0,0,anything lor toa payoh got place walk meh
"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,102,6,0,0,1,thats bit weird even supposed happening good idea sure pub
I have to take exam with march 3,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,30,0,1,0,0,take exam march
And maybe some pressies,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,23,0,0,0,0,maybe pressies
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,126,5,18,0,6,urgent trying contact last weekends draw shows £ prize guaranteed call claim code k valid hours
If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,115,10,0,0,1,anyone calls treadmill say youll buy make sure working found ad craigslist selling ltgt
Have you got Xmas radio times. If not i will get it now,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,54,1,0,0,1,got xmas radio times get
	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,129,0,17,0,6,want anytime network mins text new video phone five pounds per week call reply delivery tomorrow
"Urgent Message for CIBC Account Holder, Kindly login to confirm your login information Login to our secure server to check your information http://cibc.mobileupdate.granpianostudio.com/cibcfullz/Internet Support",1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,146,9,0,0,11,urgent message cibc account holder kindly login confirm login information login secure server check information support
No da. I am happy that we sit together na,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,40,1,0,0,1,da happy sit together na
Those ducking chinchillas,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,25,0,0,0,0,ducking chinchillas
You are a winner U have been specially selected 2 receive £2000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910,1,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,118,3,20,0,4,winner u specially selected receive £ cash holiday flights inc speak live operator claim
I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,0,D2,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,111,3,0,0,2,think go honesty road call bank tomorrow tough decisions make us great people
